,passed_class,hours_spent_studying_daily,cluster
4830,0,9.134137892729536,59
4831,0,5.288758102558187,99
4832,0,4.218861285442776,38
4833,0,8.547395949705543,89
4834,0,5.09566783177659,74
4835,0,8.244532374762775,28
4836,1,2.5922559562185703,84
4837,1,1.3486306427246308,77
4838,0,3.7330147071743705,49
4839,1,-0.44610691786977286,8
4840,1,1.1759045532858794,35
4841,1,4.190937732238164,22
4842,1,3.790586969568663,94
4843,0,4.935366904525298,39
4844,0,2.481405216426755,80
4845,1,2.4656573734444183,23
4846,0,2.7099376801490296,46
4847,1,6.1799596756052235,39
4848,1,3.5722266292556104,23
4849,0,4.479745266307083,38
4850,0,-1.2491056094353932,76
4851,1,5.402440420648005,73
4852,1,0.48864927257345725,2
4853,0,2.479710729799475,82
4854,0,6.0873603076736895,55
4855,0,2.421469895179679,82
4856,0,1.1415747041584654,30
4857,0,-0.665531768771234,50
4858,0,-0.6611890770717089,50
4859,0,8.466397674899582,91
4860,1,3.2474877302704126,49
4861,1,7.906463869367658,18
4862,1,4.176755586457127,46
4863,1,7.926302211516162,52
4864,0,1.8752668776133805,19
4865,1,1.7348549817691405,35
4866,1,-0.48493541645554694,50
4867,0,6.878730328084213,20
4868,0,1.2739063853006347,40
4869,0,8.38851997224028,79
4870,1,1.6653473121310305,50
4871,0,8.581339150261396,96
4872,0,6.117283795966571,7
4873,0,5.366922594252255,0
4874,0,8.408260176270215,41
4875,0,-0.9540459214597372,50
4876,0,4.4484890915627195,49
4877,1,3.1576578580864543,94
4878,0,11.072451468860734,69
4879,0,5.949833300954021,55
4880,0,5.901375504115646,15
4881,1,0.49775567410281496,10
4882,1,4.35268940791631,14
4883,0,2.6814094789581575,40
4884,0,9.714163344688876,41
4885,1,7.321417886804056,20
4886,1,3.0495808276381067,84
4887,1,8.509815284339489,70
4888,0,2.597671551475036,56
4889,1,2.727113001347506,82
4890,0,2.8872370542219814,38
4891,0,0.5311662460103332,12
4892,0,6.496642210546013,81
4893,1,4.775240025348048,63
4894,0,0.9560523514615695,65
4895,0,2.228520770387618,67
4896,1,7.928120729886508,36
4897,0,7.075843035409706,78
4898,1,1.920426621997419,38
4899,1,5.809040307023937,17
4900,1,1.0453890558326413,60
4901,1,7.5075705616191195,20
4902,0,5.814611211265922,17
4903,0,2.5973067221911554,85
4904,0,7.6474675872815565,36
4905,1,-0.01062354521506259,37
4906,0,3.207532114842248,1
4907,0,6.404461813798813,36
4908,0,0.15018656937885566,67
4909,1,8.324659456933212,7
4910,0,5.724278424981367,5
4911,1,2.6246315680717918,58
4912,0,1.5975719492728613,25
4913,1,3.7995866054716423,92
4914,0,1.5040653792213883,60
4915,0,8.912568147060249,91
4916,1,1.452815760441278,53
4917,1,1.4473083079642362,93
4918,0,-0.2408778571649295,67
4919,1,1.6608876824107168,53
4920,0,1.3863666430919035,8
4921,1,9.385637050398874,81
4922,1,-0.2371270348547031,8
4923,1,5.732044019240105,64
4924,0,7.373513422122018,91
4925,0,9.40770379408733,27
4926,0,2.008188380490104,51
4927,0,5.686911430375392,31
4928,0,-0.15976402350540808,58
4929,1,10.426007800846174,70
4930,0,10.72961508571319,29
4931,1,-0.5478398318165578,19
4932,0,4.199249104739937,38
4933,0,0.17657453800319206,87
4934,1,0.752956145814509,4
4935,0,6.49748776202227,97
4936,0,5.098744704680783,86
4937,1,2.0796635343937666,21
4938,1,6.579793000792158,18
4939,0,1.996329418178831,58
4940,0,10.166117356737013,69
4941,0,1.0512734039191192,12
4942,1,6.14703625211988,14
4943,0,0.043493351059680996,87
4944,1,2.764872287660324,0
4945,1,7.39988969233051,96
4946,0,5.08921152639908,74
4947,1,5.682073259735255,63
4948,1,3.970820691444149,39
4949,0,7.6856438860356135,91
4950,1,2.674290676290372,99
4951,0,3.8442875342185485,38
4952,0,7.564842758078253,91
4953,0,9.13799906368612,13
4954,0,6.212689979496268,88
4955,0,6.824774502923065,91
4956,1,0.7949455316515562,43
4957,1,1.72656108898623,40
4958,1,3.1471754280833046,62
4959,0,2.273012801554435,24
4960,1,4.056234499398301,62
4961,0,8.408897158500817,59
4962,1,2.6515639150458195,85
4963,1,2.406457588498665,45
4964,0,3.937609921724084,73
4965,0,10.429267520528114,28
4966,1,6.5041772402321465,89
4967,1,6.932370558365007,79
4968,0,0.8414195625351872,85
4969,0,1.007642480734484,85
4970,0,4.95221305695321,74
4971,0,3.852007553665811,23
4972,1,4.038255050463727,63
4973,0,4.815171482197046,94
4974,1,3.932003647875127,49
4975,0,-0.3186809285028158,10
4976,0,0.6942946988320517,50
4977,1,4.020139699062754,21
4978,0,3.9361834670030587,44
4979,1,-0.44071961037837404,8
4980,1,3.2166917931644363,71
4981,0,5.722449442846504,18
4982,1,4.729369231565917,86
4983,0,0.5381129672193241,16
4984,0,2.6444902090376132,45
4985,1,5.875142660215495,15
4986,1,9.95754575887487,27
4987,0,1.605286879938188,98
4988,1,2.2605050094787926,72
4989,0,1.063278554832919,35
4990,1,3.592274388848024,68
4991,0,10.574491133784264,59
4992,1,3.8786053568297194,64
4993,1,4.818134752357163,97
4994,1,1.5682764384416883,76
4995,1,7.692524298099631,41
4996,1,7.859346305580368,7
4997,1,4.4673982908247485,74
4998,1,3.7194614015804284,21
4999,0,8.073253195974974,13
5000,0,7.896249383298167,27
5001,1,10.775248595439916,11
5002,0,5.6933810673896375,5
5003,1,3.7932813547323323,72
5004,0,0.7615695849886096,3
5005,1,0.7521960175331938,76
5006,0,0.5282626468564944,3
5007,0,0.6120131996553386,43
5008,0,1.8659837554774867,80
5009,0,4.294910690955992,17
5010,1,6.853834197445326,34
5011,0,8.95402981469562,27
5012,0,3.637443774965931,82
5013,0,3.2541810335860784,39
5014,0,5.7004083164588115,55
5015,0,4.868766151522637,77
5016,0,10.236870534602184,33
5017,0,4.113171777176732,95
5018,1,3.963322043389636,86
5019,1,0.10495283335260264,25
5020,0,8.324607849774928,79
5021,0,9.930727935998798,6
5022,1,9.37714421651474,59
5023,0,0.7486363114744952,3
5024,0,4.055472357995695,56
5025,1,9.531001824873684,70
5026,0,5.412687577326258,39
5027,0,8.758020306195894,69
5028,1,8.89803458144777,41
5029,1,2.703850416194544,67
5030,0,8.671387780466382,6
5031,0,2.3916686812898913,72
5032,1,4.264090924005189,61
5033,1,3.709504947941732,95
5034,1,9.310957104533996,96
5035,0,1.129519727845052,45
5036,0,2.5156109759795644,76
5037,1,3.264300376180656,94
5038,1,3.326778069606941,46
5039,0,1.1343473617044613,76
5040,1,2.3609539983263224,4
5041,0,3.836262793208248,23
5042,1,6.666222917250305,31
5043,1,8.140598619533344,13
5044,0,1.4474913866377477,25
5045,0,9.872985786950059,6
5046,0,3.2823208622297524,49
5047,1,3.8266423103015392,64
5048,0,1.7260408710404223,80
5049,0,3.240283295589008,53
5050,1,-0.7557796968401567,37
5051,1,7.704041587836576,70
5052,0,0.25369137861513935,65
5053,1,3.0581529249384447,23
5054,1,10.645153057182469,11
5055,0,4.21627393780385,2
5056,1,1.5656221893324265,43
5057,0,5.787847719723992,20
5058,0,8.038283180438512,31
5059,0,3.7615092568950046,38
5060,1,5.231425812610806,74
5061,0,5.250610649250272,39
5062,1,7.668283007957003,18
5063,0,1.0023542354750608,37
5064,1,0.8063324929900098,16
5065,1,4.732454831830663,61
5066,0,0.9341577860332165,9
5067,0,3.1348713835256623,54
5068,1,0.5682863923361071,87
5069,0,7.580190573251233,20
5070,0,1.8575775024584416,45
5071,0,8.216767649000635,13
5072,0,1.774812342617286,19
5073,1,8.464505744655552,26
5074,1,0.6144720694255008,75
5075,1,5.095514781859007,61
5076,1,-0.16636663056415935,54
5077,0,2.2740285939898497,80
5078,0,1.6436885527644671,2
5079,1,1.024091063527878,9
5080,0,1.5214022933610116,35
5081,0,2.1075596922572757,63
5082,0,2.193892168865631,76
5083,0,7.260036897919861,88
5084,0,2.4503694621162397,50
5085,0,5.122267404374066,42
5086,1,0.589383618202149,93
5087,0,8.007549019352773,18
5088,1,7.7271889510875,79
5089,1,10.162051932331751,59
5090,0,1.490367388808563,85
5091,0,6.058028509316868,57
5092,1,4.429185823307383,17
5093,0,-0.9986137420101859,10
5094,0,7.435491288475814,79
5095,1,1.4072091017902064,4
5096,0,1.0243892373539223,93
5097,0,5.956528393854524,14
5098,1,6.754979387999554,78
5099,0,0.13635161014645825,8
5100,1,2.323287497763847,1
5101,1,0.37228431172672266,4
5102,1,1.6968642815230721,80
5103,1,5.587540276110069,81
5104,1,7.460295423152264,22
5105,0,4.284150732835905,61
5106,0,2.905662329273898,95
5107,1,8.08837473097996,81
5108,0,9.522373233528109,11
5109,1,6.628667012332036,70
5110,1,3.0521884569653692,62
5111,1,0.43750240117640193,87
5112,0,9.664618158741641,29
5113,1,6.370204733448684,52
5114,0,6.6649926674705755,22
5115,0,2.300131422633689,56
5116,0,4.3364434385428545,62
5117,0,7.515406282549661,20
5118,0,3.2918258100137185,84
5119,0,0.44138685252736665,3
5120,0,4.123080227032689,46
5121,1,3.9741691294072874,77
5122,0,7.246491057125386,7
5123,0,3.6687528943169596,39
5124,1,1.9275805068411547,23
5125,0,1.5485924804900169,72
5126,0,1.5232729864722847,12
5127,0,8.981982216005036,89
5128,0,3.756416930390164,61
5129,1,7.155358986982012,88
5130,0,-0.475513066097893,67
5131,0,4.023419780105046,92
5132,0,6.928949296588005,73
5133,0,-0.46255583982180304,53
5134,1,8.307082477052628,69
5135,1,9.855194425985333,27
5136,0,5.131624671338516,66
5137,1,0.15753835877796746,87
5138,0,2.3726398475869312,46
5139,0,1.1102429304503862,72
5140,0,1.0634428564619771,93
5141,0,1.693848338887026,43
5142,1,5.205129837316438,36
5143,0,3.770840084689032,99
5144,1,2.933273547661634,45
5145,0,6.791610531432292,28
5146,1,6.687579317012712,15
5147,1,0.23313556808383362,8
5148,0,6.461509609069336,73
5149,0,9.234909716687568,91
5150,0,1.3449986926905861,93
5151,1,5.242244342639209,63
5152,0,9.732240084875867,7
5153,1,6.984745890116454,14
5154,0,4.500615814620516,22
5155,0,3.6536065386445182,66
5156,1,1.6198336571061804,84
5157,0,4.519871218643852,83
5158,1,3.289520215659875,24
5159,0,-0.78207775112576,50
5160,0,2.5518268316275883,45
5161,1,3.5245431769081716,57
5162,1,1.8377726203368674,90
5163,1,2.1488359381974185,93
5164,1,2.3916928652763545,68
5165,0,-0.21497945909952376,67
5166,1,6.705391778238181,36
5167,0,4.6228836940534395,15
5168,1,0.6393960558620488,90
5169,0,0.851401633655361,60
5170,0,6.004734012822677,14
5171,0,4.068786455084888,57
5172,1,7.6472676546204745,79
5173,1,0.9944523173043492,54
5174,1,2.715065394578856,45
5175,0,4.770134512370119,14
5176,1,1.3911877168335722,72
5177,1,5.996872632247707,15
5178,1,1.6930944520454414,21
5179,0,7.754429151557964,78
5180,1,0.6149875784803092,19
5181,1,6.468414250907546,17
5182,0,0.5399881746990937,98
5183,1,8.39574794969548,47
5184,1,1.9585637627380275,38
5185,1,-0.3442700227101091,87
5186,0,-0.02219983504409717,9
5187,0,4.17471915019863,77
5188,1,10.662865336979875,11
5189,0,2.971139780534168,0
5190,0,-1.470107011977036,3
5191,1,3.924203985027397,32
5192,0,1.0036481606133534,76
5193,0,8.4970829264201,13
5194,1,4.000810126884626,38
5195,0,4.517987459602955,71
5196,0,5.112193841382552,55
5197,1,1.8070682151582949,16
5198,1,0.12601806093914114,8
5199,1,3.2695768594720898,1
5200,0,1.541537301971901,95
5201,0,1.3219663521970646,72
5202,1,2.953092759782381,71
5203,1,0.3114900739573734,76
5204,1,4.11791540921331,46
5205,0,8.361417215760302,7
5206,0,6.466063623597433,20
5207,1,3.309474395295263,40
5208,0,3.2191295487384504,80
5209,0,5.577310455673861,22
5210,1,1.3481129939047691,24
5211,0,3.704094272044669,21
5212,1,-0.11342708943868263,3
5213,1,3.171455609423984,63
5214,1,-0.5793266254965541,54
5215,1,-0.02074201275608345,4
5216,0,7.4181395747786345,81
5217,0,1.018709858564126,30
5218,0,1.4751152135314376,51
5219,0,6.8388715648573735,28
5220,0,-1.748130705746467,9
5221,1,4.962413581762813,22
5222,0,3.981465157357021,94
5223,0,7.018444790638663,52
5224,0,2.7595190257737903,46
5225,1,2.510148432425606,62
5226,0,0.4150644202050277,37
5227,1,7.314427843624954,47
5228,1,4.795158687747842,24
5229,0,4.341982700374804,99
5230,1,5.3335391920832755,20
5231,0,5.419663402517946,14
5232,1,6.759129929044975,7
5233,0,3.799705636887131,86
5234,1,0.11932449259608613,65
5235,0,4.234893642145138,5
5236,0,2.474912717425627,95
5237,0,5.873999945803462,78
5238,0,5.073884554802731,22
5239,1,3.1272344074817253,77
5240,1,1.914947901586452,43
5241,0,-1.7230535236037767,50
5242,1,11.410140681714642,70
5243,1,2.3053745700112485,51
5244,0,6.3153627025177945,81
5245,1,2.682493196732257,2
5246,0,8.134528734026642,28
5247,1,0.41497349700395414,37
5248,1,-0.4835973616506204,35
5249,1,6.344804269835279,36
5250,0,7.291411636399546,29
5251,1,-0.321090384639923,37
5252,1,-0.44613974051593674,10
5253,1,8.01989396487316,79
5254,1,0.6904247032670147,58
5255,1,-0.8973918216142147,9
5256,0,0.5407190879107021,30
5257,1,-0.21125842839845976,19
5258,0,1.2766024044024324,12
5259,0,0.8005445587496427,10
5260,0,0.7941520049848575,50
5261,1,3.4250658743375393,1
5262,0,0.9194958763957328,54
5263,0,2.668589162773279,49
5264,0,7.144904788721601,42
5265,0,7.884886713976047,91
5266,0,2.066129178837508,45
5267,0,9.846795452993932,41
5268,0,5.894815416949669,44
5269,1,6.604416263402233,36
5270,1,4.278171529551702,68
5271,0,5.634730203982388,55
5272,0,0.4244777371468747,19
5273,1,9.25133130521884,29
5274,0,3.8880288414270234,68
5275,1,0.5097253324303888,8
5276,0,4.083755725985039,1
5277,0,8.69861692359504,79
5278,0,4.916841147140346,39
5279,0,5.266243692883916,14
5280,1,4.921087063227696,97
5281,1,3.3851196205568304,35
5282,1,-0.8967813100820969,35
5283,1,5.723536350057383,15
5284,0,7.394921287081226,41
5285,1,1.4104363626396448,87
5286,1,3.595976796557298,49
5287,0,-0.17553634633140547,9
5288,0,3.123351911602939,38
5289,0,4.792499689051245,74
5290,0,3.3549920295951012,94
5291,0,1.8518427411704446,82
5292,1,0.8786813674331386,9
5293,0,8.816539351105135,11
5294,1,2.7170990171658995,95
5295,0,2.056393394109829,72
5296,0,10.129662594121086,27
5297,0,7.738084993360717,15
5298,1,4.1824408804657125,99
5299,1,4.6460630284569335,97
5300,0,2.9716909686368744,67
5301,0,5.096360795456084,66
5302,0,5.850328854968988,39
5303,1,9.114783277748256,27
5304,1,3.4458591975710133,99
5305,1,3.94349881486914,86
5306,0,0.5430460875945393,35
5307,0,8.187508027202867,6
5308,1,1.9798135253219042,8
5309,1,2.3202023150333986,54
5310,1,0.05689204786044566,90
5311,1,0.056889200773595494,4
5312,1,3.472325408730169,23
5313,0,0.8305677922799555,4
5314,1,6.246356210207888,97
5315,0,0.9047393322342829,19
5316,1,4.271811718360407,73
5317,1,5.465960455856983,62
5318,0,2.413761107227014,0
5319,1,0.32287950329423976,30
5320,0,5.950948755536005,78
5321,0,8.35768836416782,18
5322,0,7.095643886350391,55
5323,1,2.249421597946153,45
5324,0,9.070445695751449,28
5325,1,0.7409142538460072,35
5326,1,2.69560735041281,80
5327,0,0.9903747578228602,76
5328,1,1.5762765601973343,2
5329,1,6.3738792472169195,42
5330,0,6.643668149760684,33
5331,0,4.819879709869183,44
5332,1,1.564953493830699,21
5333,0,10.741235465810677,59
5334,1,5.014105998900916,77
5335,1,3.5799284483554494,49
5336,0,9.916721180886995,6
5337,1,7.49159597736168,89
5338,0,2.471341495246878,21
5339,0,6.455207880332124,96
5340,1,7.413187295890427,6
5341,1,7.557937896133247,26
5342,0,1.6995582338956987,37
5343,0,0.3681171870894958,98
5344,1,8.373993664423136,89
5345,1,9.435174915932029,70
5346,0,6.636624357515619,73
5347,1,1.325127724713035,51
5348,0,7.836806319698035,13
5349,0,4.1307134932686695,95
5350,0,4.117176545613981,5
5351,1,1.9415147630832252,2
5352,0,2.205927332602746,80
5353,0,4.895934828653371,15
5354,0,9.73082995036295,27
5355,0,5.819111030432188,33
5356,1,1.1252240102470714,54
5357,0,4.4670237881432815,32
5358,1,5.7495659909396135,73
5359,1,9.143860165827133,11
5360,0,1.2682885184338324,43
5361,1,8.248037872471992,79
5362,0,6.471918350086841,18
5363,0,4.6226232232701365,92
5364,0,3.638198427012119,62
5365,0,8.619577317012501,41
5366,1,0.2903819920310286,8
5367,0,1.3562380484777812,43
5368,1,1.3911323814505905,3
5369,1,2.8194419590953412,85
5370,1,9.364045811019388,18
5371,0,0.9867341392815245,93
5372,1,7.46923796863644,78
5373,0,1.8163720792000666,16
5374,0,6.978580815418856,88
5375,1,-0.051098457441002054,45
5376,0,5.2790633465236665,73
5377,0,1.994993624688937,61
5378,1,1.422736078869145,3
5379,1,7.515772030017944,34
5380,1,3.904534678352594,2
5381,1,2.1995883552896727,43
5382,1,1.7815871525729465,98
5383,1,7.990639902748177,34
5384,1,9.563990271863258,79
5385,0,-1.2747757542611458,3
5386,0,5.286757077572248,44
5387,1,0.2760503082458726,76
5388,1,2.898283016705144,46
5389,1,8.010575499209162,47
5390,1,3.3077837786575515,71
5391,0,2.216127500806941,98
5392,0,4.505385251997454,63
5393,1,8.232560723918924,88
5394,0,11.360449947930556,70
5395,1,4.105563915708277,0
5396,1,-0.06574509132593409,98
5397,1,8.447497603260508,97
5398,1,2.2054409418296252,23
5399,0,4.073544087251355,17
5400,1,4.004389000179531,63
5401,1,5.0006578945798115,71
5402,1,6.920590016527186,33
5403,1,9.876039690223724,11
5404,1,5.0859470679747965,32
5405,0,5.971767212209571,86
5406,0,1.6284132399420395,12
5407,1,6.706240453649232,81
5408,1,8.058056669439901,13
5409,0,7.9186824426483655,41
5410,1,5.463684186388115,71
5411,1,3.368311178679443,40
5412,0,2.810701188938269,8
5413,1,0.6962051246801744,85
5414,0,8.92950460094068,52
5415,0,0.8901855039805793,53
5416,0,9.22542236575239,20
5417,0,2.6863498637868726,25
5418,1,-0.3709691107569103,16
5419,1,3.1885632125051595,54
5420,1,5.5796958371870335,36
5421,1,1.910948653200127,51
5422,0,0.07162801548829711,43
5423,1,8.298935102621323,7
5424,1,6.811309888463434,89
5425,1,9.586115456247864,79
5426,1,4.568598457274448,32
5427,1,-1.7354382445495176,87
5428,0,0.7151712312682479,9
5429,1,2.3208223112277144,93
5430,1,0.2983877831799374,98
5431,0,7.971190727421584,7
5432,0,-0.32628418218173594,9
5433,0,6.990952196381345,33
5434,1,-0.6030156522113292,19
5435,1,0.8845819788304001,37
5436,1,0.43311593884278676,98
5437,0,3.394038175833672,44
5438,1,8.944558438638484,6
5439,1,0.3933906067839297,25
5440,0,8.664300603291963,69
5441,0,2.0864126390785422,19
5442,1,2.3483675349422706,58
5443,0,0.9543875242788007,8
5444,1,2.680247854063735,95
5445,0,3.1360142988510935,48
5446,0,0.8159080385618921,35
5447,1,8.54317533050749,7
5448,1,2.5707022454010326,57
5449,0,3.6280310365570525,32
5450,1,7.968263249385483,52
5451,1,4.753290964168048,55
5452,0,-0.5763478709035659,60
5453,0,7.230025297513003,33
5454,0,-0.8068768200822862,87
5455,1,8.981457104428383,79
5456,1,5.681509019439079,55
5457,1,5.499450509678451,78
5458,0,4.81638207155356,32
5459,1,8.05258438131425,18
5460,0,6.364318957230726,18
5461,1,2.620295322611655,30
5462,1,5.30991641035271,39
5463,1,-0.1746442978834547,30
5464,0,10.197005203583593,59
5465,0,-0.2758388199121027,19
5466,1,4.4813919323767415,71
5467,1,0.7804774326465503,53
5468,1,0.011365417500998065,12
5469,0,6.560728590481856,52
5470,0,3.590277022302329,39
5471,1,1.0568169565514842,25
5472,1,2.2438964566909716,40
5473,1,7.803557801993847,88
5474,0,5.52730939779515,73
5475,1,3.901907307818738,48
5476,0,9.03881636646022,33
5477,0,3.78543603762647,61
5478,0,-0.28543388277314863,54
5479,0,1.358261257464317,76
5480,1,1.7309583914453226,54
5481,1,7.4097661739402,28
5482,0,1.9907509794303677,23
5483,1,5.331262245596577,79
5484,0,5.345296613683568,22
5485,0,7.5452022258736005,47
5486,1,1.6631878183777955,80
5487,0,5.4385261923016825,83
5488,1,6.750072256535699,31
5489,1,1.1412201269327635,93
5490,0,5.089584471094122,17
5491,1,7.509764874134161,34
5492,0,1.8030108798704654,25
5493,0,3.337436551162762,57
5494,0,8.304666222754538,78
5495,0,7.4944159943848305,26
5496,0,2.0161223255197354,87
5497,0,2.7438442677177917,82
5498,0,6.478834451386191,18
5499,1,10.28291648806221,59
5500,1,5.266320388851943,97
5501,0,8.673529642001267,26
5502,0,4.415552335723081,62
5503,1,8.49733432020178,52
5504,1,1.2349858543190484,10
5505,0,3.4502960312851965,49
5506,1,2.3354735482901217,24
5507,0,3.60806866092655,24
5508,0,4.345035204255733,49
5509,1,7.342195050828638,97
5510,0,4.638496627562289,77
5511,1,1.7313291880503225,35
5512,1,9.567267958147493,7
5513,1,1.6745792152057453,40
5514,0,3.3926584973832252,66
5515,0,3.9919101705542372,0
5516,0,6.942142792046947,34
5517,1,2.1451536721254927,53
5518,0,0.6062853723341142,50
5519,0,6.67163418836086,42
5520,0,1.2657983802245425,84
5521,1,3.3961302937512006,40
5522,1,0.30551573993478165,58
5523,0,9.94357908523395,59
5524,0,0.9386829576486819,51
5525,0,2.471240884201171,95
5526,0,1.0258327311980246,12
5527,1,6.579876693539234,96
5528,0,2.7943375110697066,95
5529,1,0.7925264485143114,75
5530,0,5.785635045139359,71
5531,1,2.8562494039736324,82
5532,1,6.095215840118957,96
5533,1,4.454590487585946,44
5534,0,2.5757721767444948,62
5535,0,8.63363685705787,91
5536,0,6.807210499435142,47
5537,0,2.557139408546969,53
5538,0,0.21671278166167696,60
5539,0,2.064234643745191,68
5540,0,7.196899780247406,44
5541,1,3.580941662310032,62
5542,0,5.0362095593415575,31
5543,0,3.4254780088174077,39
5544,0,10.939818652551615,29
5545,0,3.262575987345056,38
5546,1,3.816875633043,15
5547,1,8.947617864713347,28
5548,1,0.8277492951181967,16
5549,1,1.9793136448807855,80
5550,1,1.8575102560464103,87
5551,0,2.70144734804933,15
5552,1,1.6123323323797127,68
5553,0,4.276222418183769,95
5554,1,3.7525267707111953,49
5555,0,4.517401471857653,99
5556,1,0.14827261326096774,53
5557,1,2.558684436195196,4
5558,1,-0.6632970229934126,50
5559,1,1.636498193962375,60
5560,0,3.9372285119206922,83
5561,0,10.771276331197898,13
5562,0,3.6961301921824123,17
5563,1,10.926725829864123,41
5564,0,0.7554669868218751,51
5565,1,-0.01232451898119713,54
5566,1,6.415135794414667,15
5567,0,3.818761447424613,38
5568,1,2.243971274212606,85
5569,0,10.830793358016413,41
5570,0,4.597497156671919,94
5571,1,2.9643606651864816,95
5572,1,2.331465652331894,58
5573,0,3.8087717756212465,39
5574,0,-0.6720656769498872,75
5575,0,3.3655912226182725,48
5576,1,6.4558106312099195,18
5577,0,5.681169625992612,17
5578,0,3.4155006076646286,92
5579,1,5.292696561197463,31
5580,0,3.1342798585363285,64
5581,0,0.7258657834777471,54
5582,1,2.1032412288026725,3
5583,0,1.7981675631142862,80
5584,1,4.729486124995865,92
5585,0,1.9540782138819912,98
5586,0,-0.09794655255825435,60
5587,0,0.8137055814917511,40
5588,1,10.457701749184496,41
5589,1,1.4410012546235218,87
5590,0,0.9310214810606542,98
5591,1,3.167510683987652,49
5592,0,1.3800166374005556,10
5593,0,-1.8073906468734182,16
5594,1,6.316039445847921,42
5595,1,0.07549538907548667,9
5596,0,8.466897113459046,41
5597,0,2.317396066623982,21
5598,0,5.308220922822949,42
5599,0,7.729295272810114,91
5600,1,-0.3191860266678478,37
5601,0,11.115147472060347,59
5602,0,-0.9696816840575795,98
5603,0,6.949192741453518,78
5604,1,3.741332796818126,24
5605,1,-1.2545499907488415,53
5606,1,2.1979560368634443,84
5607,1,6.4192883644392875,20
5608,1,8.023148668323502,26
5609,1,4.056620714947548,86
5610,1,3.0350588450958687,99
5611,0,3.0559513704319263,64
5612,1,-0.6203644301161122,4
5613,1,3.2367463413915587,23
5614,0,4.449375440723149,5
5615,0,6.922026301938098,81
5616,1,0.2256495412544329,50
5617,1,4.349746139317535,68
5618,0,4.259141889445083,46
5619,0,3.076669164843973,93
5620,1,6.6017179426337655,79
5621,1,1.3360095688009066,60
5622,0,3.785179477270641,24
5623,0,6.768110791908408,78
5624,1,3.917286588077839,5
5625,1,7.929560859257231,96
5626,1,-0.6126488296277188,75
5627,0,5.92648189514462,33
5628,1,3.07313873881263,99
5629,1,10.737035164155575,11
5630,1,4.571131403002487,83
5631,1,10.131988724519568,6
5632,1,3.788291547977928,94
5633,0,1.2309446580771075,67
5634,0,7.4273786390183965,20
5635,1,0.7159697998124708,3
5636,1,8.809660109932464,59
5637,1,1.402207278356483,60
5638,0,2.8129834500822017,24
5639,0,1.222817499873463,58
5640,0,4.853171944534467,94
5641,1,4.09008187166793,5
5642,1,3.5460471996165106,64
5643,1,2.6944998049680033,99
5644,1,5.790770531650703,31
5645,0,3.112217502660929,23
5646,1,6.6192748910373265,14
5647,0,2.6843491842010048,80
5648,1,4.724040621439346,64
5649,1,-0.9852505314792177,19
5650,0,10.4139230350411,41
5651,1,4.81873040099623,22
5652,1,3.748939435212126,4
5653,1,-0.7813087911531535,87
5654,0,5.526202932589161,17
5655,0,1.0957728500100772,10
5656,0,-0.462084509952454,75
5657,0,2.2544054611280515,37
5658,1,3.566710299048986,32
5659,0,5.6092791813290805,73
5660,0,9.259899814507456,91
5661,1,8.84657933877721,81
5662,1,2.4977680819530947,74
5663,0,1.1978480715896103,24
5664,0,1.7497396961736469,53
5665,0,4.81818970789628,92
5666,1,4.240033787270216,0
5667,1,1.4178266829508415,54
5668,1,1.7382366087985122,85
5669,0,9.314958856170165,29
5670,1,3.027710591240043,23
5671,1,1.4560064622600462,16
5672,1,2.4698190664095225,40
5673,0,6.875075164936494,91
5674,0,0.5431162910192108,19
5675,0,8.81910652476251,13
5676,0,2.0872976337429954,84
5677,1,2.8393018081618266,40
5678,0,2.15403335214653,51
5679,0,5.4723270519822025,66
5680,1,6.4034199548703015,79
5681,1,0.7192556260811152,50
5682,1,-1.0515858101650797,37
5683,0,4.797094019275543,74
5684,1,5.058107186731204,48
5685,0,9.322834230529066,78
5686,1,4.56510552483739,57
5687,1,3.2066996193820847,21
5688,1,7.349953326943236,89
5689,1,0.9192473412383361,25
5690,0,4.998297890403127,32
5691,1,9.407412041645431,13
5692,0,0.8286251099853537,10
5693,1,4.568155737111516,74
5694,0,0.5938210830908124,85
5695,1,-0.6399927785953299,35
5696,1,7.232644443957051,18
5697,1,5.716208041035743,74
5698,0,-1.1398029194288481,98
5699,0,8.842081630505481,6
5700,0,5.130958352502661,97
5701,0,6.4314472119949775,14
5702,0,0.5628441132712496,76
5703,0,3.666554792304602,5
5704,0,7.935373504900944,28
5705,1,2.6125984694802025,0
5706,1,1.9722677115402083,82
5707,1,0.7600247125193712,98
5708,0,4.565654356303828,14
5709,1,8.22885429436414,34
5710,0,3.9515796599393553,24
5711,0,6.532639917721704,33
5712,1,0.8281320997514534,87
5713,1,1.1569295810791216,12
5714,1,1.089861395432838,37
5715,0,9.137733007612805,34
5716,1,1.0051283635933301,12
5717,1,-0.44686035970978444,16
5718,1,-0.23842055696714493,4
5719,1,4.221527825409874,55
5720,1,6.673618705941767,42
5721,1,7.07785214828172,55
5722,0,6.334435504670903,97
5723,1,3.284344167691367,80
5724,1,9.173605199150376,89
5725,0,7.243658964238257,88
5726,1,2.2784926970937533,75
5727,1,8.093552575953368,96
5728,0,2.446183910258881,68
5729,0,3.278983971968344,40
5730,0,3.6455027353182414,2
